Run;MethodName;Duration(ms);MemoryUsed(bytes)
325;InsertParentWithChildren;4,5517;24600
325;GetParentsWithChildren;0,6049;16448
325;UpdateParentWithChildren;7,2685;24536
325;DeleteParentWithChildren;2,3643;16448
326;InsertParentWithChildren;4,2505;24600
326;GetParentsWithChildren;0,5847;16448
326;UpdateParentWithChildren;4,6092;24672
326;DeleteParentWithChildren;3,6550;16448
327;InsertParentWithChildren;4,4703;24600
327;GetParentsWithChildren;0,5138;16448
327;UpdateParentWithChildren;5,4072;24536
327;DeleteParentWithChildren;5,3283;16448
328;InsertParentWithChildren;4,4701;24600
328;GetParentsWithChildren;0,4760;16448
328;UpdateParentWithChildren;4,4494;24536
328;DeleteParentWithChildren;4,7034;16448
329;InsertParentWithChildren;5,1412;24600
329;GetParentsWithChildren;0,5816;16448
329;UpdateParentWithChildren;4,3338;24536
329;DeleteParentWithChildren;2,4666;16448
330;InsertParentWithChildren;5,0361;24600
330;GetParentsWithChildren;0,5606;16448
330;UpdateParentWithChildren;4,3451;24536
330;DeleteParentWithChildren;3,4740;16448
331;InsertParentWithChildren;4,5629;24600
331;GetParentsWithChildren;0,5054;16448
331;UpdateParentWithChildren;5,3934;24536
331;DeleteParentWithChildren;4,2026;16448
332;InsertParentWithChildren;4,5779;24600
332;GetParentsWithChildren;0,6249;16448
332;UpdateParentWithChildren;4,5252;24536
332;DeleteParentWithChildren;2,3294;16448
333;InsertParentWithChildren;3,3015;24600
333;GetParentsWithChildren;0,4928;16448
333;UpdateParentWithChildren;4,7343;24536
333;DeleteParentWithChildren;3,8791;16448
334;InsertParentWithChildren;5,1383;24600
334;GetParentsWithChildren;0,5813;16448
334;UpdateParentWithChildren;5,8302;24536
334;DeleteParentWithChildren;4,2624;16448
335;InsertParentWithChildren;4,8895;24600
335;GetParentsWithChildren;0,6398;16448
335;UpdateParentWithChildren;4,8046;24536
335;DeleteParentWithChildren;2,3256;16448
336;InsertParentWithChildren;3,3734;24600
336;GetParentsWithChildren;0,5166;16448
336;UpdateParentWithChildren;4,9253;24536
336;DeleteParentWithChildren;3,5014;16448
337;InsertParentWithChildren;4,5124;24600
337;GetParentsWithChildren;0,5614;16448
337;UpdateParentWithChildren;5,6112;24536
337;DeleteParentWithChildren;4,5124;16448
338;InsertParentWithChildren;4,0256;24600
338;GetParentsWithChildren;0,4786;16448
338;UpdateParentWithChildren;4,5569;24536
338;DeleteParentWithChildren;2,9463;16448
339;InsertParentWithChildren;5,4220;24600
339;GetParentsWithChildren;0,5231;16448
339;UpdateParentWithChildren;8,4759;24536
339;DeleteParentWithChildren;3,5933;16448
340;InsertParentWithChildren;5,3968;24600
340;GetParentsWithChildren;0,6563;16448
340;UpdateParentWithChildren;4,6646;24536
340;DeleteParentWithChildren;5,5984;16448
341;InsertParentWithChildren;5,0045;24600
341;GetParentsWithChildren;0,5949;16448
341;UpdateParentWithChildren;5,1092;24536
341;DeleteParentWithChildren;3,5519;16448
342;InsertParentWithChildren;4,9237;24600
342;GetParentsWithChildren;0,6660;16448
342;UpdateParentWithChildren;5,2389;24672
342;DeleteParentWithChildren;5,4638;16448
343;InsertParentWithChildren;5,1611;24600
343;GetParentsWithChildren;0,5389;16448
343;UpdateParentWithChildren;4,4196;24536
343;DeleteParentWithChildren;5,6530;16448
344;InsertParentWithChildren;4,3327;24600
344;GetParentsWithChildren;0,4953;16448
344;UpdateParentWithChildren;6,0876;24536
344;DeleteParentWithChildren;2,5884;16448
345;InsertParentWithChildren;3,7819;24600
345;GetParentsWithChildren;0,5978;16448
345;UpdateParentWithChildren;4,3052;24536
345;DeleteParentWithChildren;3,8913;16448
346;InsertParentWithChildren;5,2230;24600
346;GetParentsWithChildren;0,7144;16448
346;UpdateParentWithChildren;6,4786;24536
346;DeleteParentWithChildren;5,4361;16448
347;InsertParentWithChildren;4,7616;24600
347;GetParentsWithChildren;0,5522;16448
347;UpdateParentWithChildren;4,9799;24536
347;DeleteParentWithChildren;4,0641;16448
348;InsertParentWithChildren;5,4128;24600
348;GetParentsWithChildren;0,6401;16448
348;UpdateParentWithChildren;7,2817;24536
348;DeleteParentWithChildren;5,1856;16448
349;InsertParentWithChildren;5,1522;24600
349;GetParentsWithChildren;0,6551;16448
349;UpdateParentWithChildren;4,6544;24536
349;DeleteParentWithChildren;3,3594;16448
350;InsertParentWithChildren;5,1540;24600
350;GetParentsWithChildren;0,6412;16448
350;UpdateParentWithChildren;5,1977;24536
350;DeleteParentWithChildren;2,4147;16448
351;InsertParentWithChildren;6,7126;24600
351;GetParentsWithChildren;0,5645;16448
351;UpdateParentWithChildren;6,1084;24536
351;DeleteParentWithChildren;4,7257;16448
352;InsertParentWithChildren;4,8552;24672
352;GetParentsWithChildren;0,5863;16448
352;UpdateParentWithChildren;4,4544;24536
352;DeleteParentWithChildren;2,6659;16448
353;InsertParentWithChildren;4,2805;24600
353;GetParentsWithChildren;0,5823;16448
353;UpdateParentWithChildren;5,8736;24536
353;DeleteParentWithChildren;4,3243;16448
354;InsertParentWithChildren;4,7568;24600
354;GetParentsWithChildren;0,5730;16448
354;UpdateParentWithChildren;5,2026;24536
354;DeleteParentWithChildren;4,0644;16448
355;InsertParentWithChildren;3,2059;24600
355;GetParentsWithChildren;0,4924;16448
355;UpdateParentWithChildren;6,5230;24536
355;DeleteParentWithChildren;2,4885;16448
356;InsertParentWithChildren;4,5640;24600
356;GetParentsWithChildren;0,6032;16448
356;UpdateParentWithChildren;4,8511;24536
356;DeleteParentWithChildren;2,5391;16448
357;InsertParentWithChildren;4,9502;24600
357;GetParentsWithChildren;0,5575;16448
357;UpdateParentWithChildren;6,4649;24536
357;DeleteParentWithChildren;5,5591;16448
358;InsertParentWithChildren;4,3362;24600
358;GetParentsWithChildren;1,1440;16448
358;UpdateParentWithChildren;4,0131;24536
358;DeleteParentWithChildren;5,5208;16448
359;InsertParentWithChildren;5,1493;24600
359;GetParentsWithChildren;0,7403;16448
359;UpdateParentWithChildren;4,8174;24536
359;DeleteParentWithChildren;3,5927;16448
360;InsertParentWithChildren;5,5196;24600
360;GetParentsWithChildren;0,8652;16448
360;UpdateParentWithChildren;6,0467;24536
360;DeleteParentWithChildren;4,3464;16448
361;InsertParentWithChildren;5,5665;24600
361;GetParentsWithChildren;0,5643;16448
361;UpdateParentWithChildren;6,0316;24536
361;DeleteParentWithChildren;4,3128;16448
362;InsertParentWithChildren;2,9798;24600
362;GetParentsWithChildren;0,6111;16448
362;UpdateParentWithChildren;6,3433;24536
362;DeleteParentWithChildren;2,8250;16448
363;InsertParentWithChildren;3,9999;24600
363;GetParentsWithChildren;0,6614;8224
363;UpdateParentWithChildren;4,9654;24536
363;DeleteParentWithChildren;2,9056;16448
364;InsertParentWithChildren;4,5993;24600
364;GetParentsWithChildren;0,5883;16448
364;UpdateParentWithChildren;4,7563;28584
364;DeleteParentWithChildren;6,0065;16448
365;InsertParentWithChildren;4,9507;24600
365;GetParentsWithChildren;0,5571;16448
365;UpdateParentWithChildren;4,4089;24536
365;DeleteParentWithChildren;4,0053;16448
366;InsertParentWithChildren;3,4300;24600
366;GetParentsWithChildren;0,5875;16448
366;UpdateParentWithChildren;6,5602;24536
366;DeleteParentWithChildren;2,6050;16448
367;InsertParentWithChildren;5,2976;24600
367;GetParentsWithChildren;0,6096;16448
367;UpdateParentWithChildren;6,4023;24536
367;DeleteParentWithChildren;2,4552;16448
368;InsertParentWithChildren;4,1324;24600
368;GetParentsWithChildren;0,5811;16448
368;UpdateParentWithChildren;6,1523;24536
368;DeleteParentWithChildren;6,0382;16448
369;InsertParentWithChildren;5,0380;24600
369;GetParentsWithChildren;0,5947;16448
369;UpdateParentWithChildren;5,4273;24536
369;DeleteParentWithChildren;4,9975;16448
370;InsertParentWithChildren;5,8032;24600
370;GetParentsWithChildren;0,8800;16448
370;UpdateParentWithChildren;5,2241;24536
370;DeleteParentWithChildren;4,1972;16448
371;InsertParentWithChildren;5,2548;24600
371;GetParentsWithChildren;0,6796;16448
371;UpdateParentWithChildren;5,2134;24536
371;DeleteParentWithChildren;3,6104;16448
372;InsertParentWithChildren;5,0740;24600
372;GetParentsWithChildren;0,6832;16448
372;UpdateParentWithChildren;5,3959;24536
372;DeleteParentWithChildren;6,2421;16448
373;InsertParentWithChildren;5,7645;24600
373;GetParentsWithChildren;0,5704;16448
373;UpdateParentWithChildren;4,4726;24536
373;DeleteParentWithChildren;3,7311;16448
374;InsertParentWithChildren;3,2038;24600
374;GetParentsWithChildren;0,6197;16448
374;UpdateParentWithChildren;7,4953;24536
374;DeleteParentWithChildren;5,2493;16448
375;InsertParentWithChildren;4,8909;24600
375;GetParentsWithChildren;0,6388;16448
375;UpdateParentWithChildren;6,5821;24536
375;DeleteParentWithChildren;5,4724;16448
376;InsertParentWithChildren;5,1210;24600
376;GetParentsWithChildren;5,5712;16448
376;UpdateParentWithChildren;5,0945;24536
376;DeleteParentWithChildren;3,3432;16448
377;InsertParentWithChildren;6,5540;24600
377;GetParentsWithChildren;0,7032;16448
377;UpdateParentWithChildren;7,5965;24536
377;DeleteParentWithChildren;2,8414;16448
378;InsertParentWithChildren;7,0460;24600
378;GetParentsWithChildren;0,6102;16448
378;UpdateParentWithChildren;5,7284;24536
378;DeleteParentWithChildren;5,0822;16448
379;InsertParentWithChildren;5,8691;24600
379;GetParentsWithChildren;0,8096;16448
379;UpdateParentWithChildren;5,4798;24536
379;DeleteParentWithChildren;2,3823;16448
380;InsertParentWithChildren;6,1029;24600
380;GetParentsWithChildren;0,7357;16448
380;UpdateParentWithChildren;4,7355;24536
380;DeleteParentWithChildren;3,1443;16448
381;InsertParentWithChildren;5,0759;24600
381;GetParentsWithChildren;0,6441;16448
381;UpdateParentWithChildren;4,6555;24536
381;DeleteParentWithChildren;3,5511;16448
382;InsertParentWithChildren;3,6844;24600
382;GetParentsWithChildren;0,5806;16448
382;UpdateParentWithChildren;6,4232;24536
382;DeleteParentWithChildren;2,3682;16448
383;InsertParentWithChildren;3,9560;24600
383;GetParentsWithChildren;0,6480;16448
383;UpdateParentWithChildren;4,3784;24536
383;DeleteParentWithChildren;3,5396;16448
384;InsertParentWithChildren;4,5303;24600
384;GetParentsWithChildren;0,6253;16448
384;UpdateParentWithChildren;5,3417;24536
384;DeleteParentWithChildren;6,4741;16448
385;InsertParentWithChildren;4,9954;24600
385;GetParentsWithChildren;0,5839;16448
385;UpdateParentWithChildren;4,4752;24536
385;DeleteParentWithChildren;3,6796;16448
386;InsertParentWithChildren;3,3017;24600
386;GetParentsWithChildren;0,6442;16448
386;UpdateParentWithChildren;6,4512;24536
386;DeleteParentWithChildren;2,3933;16448
387;InsertParentWithChildren;7,2916;24600
387;GetParentsWithChildren;0,5997;16448
387;UpdateParentWithChildren;4,6160;24536
387;DeleteParentWithChildren;2,8488;16448
388;InsertParentWithChildren;4,9086;24600
388;GetParentsWithChildren;0,5535;16448
388;UpdateParentWithChildren;5,3848;24536
388;DeleteParentWithChildren;3,7977;16448
389;InsertParentWithChildren;4,5279;24600
389;GetParentsWithChildren;0,5510;16448
389;UpdateParentWithChildren;5,2530;24536
389;DeleteParentWithChildren;5,6997;16448
390;InsertParentWithChildren;4,7884;24600
390;GetParentsWithChildren;0,5220;16448
390;UpdateParentWithChildren;4,4840;24536
390;DeleteParentWithChildren;4,4406;16448
391;InsertParentWithChildren;3,8465;24600
391;GetParentsWithChildren;0,5520;16448
391;UpdateParentWithChildren;4,5547;24536
391;DeleteParentWithChildren;3,1447;16448
392;InsertParentWithChildren;3,3996;24600
392;GetParentsWithChildren;0,6008;16448
392;UpdateParentWithChildren;5,1038;24672
392;DeleteParentWithChildren;3,9595;16448
393;InsertParentWithChildren;4,4860;24600
393;GetParentsWithChildren;0,7476;16448
393;UpdateParentWithChildren;5,2278;24536
393;DeleteParentWithChildren;5,2247;16448
394;InsertParentWithChildren;5,5529;24600
394;GetParentsWithChildren;0,7025;16448
394;UpdateParentWithChildren;7,5618;24536
394;DeleteParentWithChildren;6,5321;16448
395;InsertParentWithChildren;5,6544;24600
395;GetParentsWithChildren;0,7809;16448
395;UpdateParentWithChildren;5,2594;24536
395;DeleteParentWithChildren;3,9073;16448
396;InsertParentWithChildren;6,3263;24600
396;GetParentsWithChildren;0,7465;16448
396;UpdateParentWithChildren;6,0258;24672
396;DeleteParentWithChildren;4,8709;16448
397;InsertParentWithChildren;6,2209;24600
397;GetParentsWithChildren;0,8048;16448
397;UpdateParentWithChildren;6,0431;24536
397;DeleteParentWithChildren;4,8792;16448
398;InsertParentWithChildren;4,0149;24600
398;GetParentsWithChildren;0,5901;16448
398;UpdateParentWithChildren;3,8210;24536
398;DeleteParentWithChildren;6,0673;16448
399;InsertParentWithChildren;5,6389;24600
399;GetParentsWithChildren;0,8287;16448
399;UpdateParentWithChildren;5,7065;24536
399;DeleteParentWithChildren;5,0649;16448
400;InsertParentWithChildren;7,6914;24600
400;GetParentsWithChildren;0,8384;16448
400;UpdateParentWithChildren;5,8693;24536
400;DeleteParentWithChildren;3,3032;16448
401;InsertParentWithChildren;6,8431;24600
401;GetParentsWithChildren;0,6460;16448
401;UpdateParentWithChildren;6,5244;24536
401;DeleteParentWithChildren;5,1056;16448
402;InsertParentWithChildren;5,0812;24600
402;GetParentsWithChildren;0,7990;16448
402;UpdateParentWithChildren;7,0885;24536
402;DeleteParentWithChildren;6,1449;16448
403;InsertParentWithChildren;6,2409;24600
403;GetParentsWithChildren;0,8011;16448
403;UpdateParentWithChildren;5,4619;24536
403;DeleteParentWithChildren;5,7715;16448
404;InsertParentWithChildren;7,2725;24600
404;GetParentsWithChildren;0,8238;16448
404;UpdateParentWithChildren;5,6777;24536
404;DeleteParentWithChildren;2,3475;16448
405;InsertParentWithChildren;5,6977;24672
405;GetParentsWithChildren;0,5444;16448
405;UpdateParentWithChildren;7,0515;16448
405;DeleteParentWithChildren;4,5573;16448
406;InsertParentWithChildren;5,3044;24600
406;GetParentsWithChildren;0,6465;16448
406;UpdateParentWithChildren;5,3165;24536
406;DeleteParentWithChildren;2,9982;16448
407;InsertParentWithChildren;7,3729;24600
407;GetParentsWithChildren;0,7144;16448
407;UpdateParentWithChildren;7,4566;24536
407;DeleteParentWithChildren;3,4260;16448
408;InsertParentWithChildren;5,3531;24600
408;GetParentsWithChildren;0,7725;16448
408;UpdateParentWithChildren;6,6001;24536
408;DeleteParentWithChildren;2,9681;16448
409;InsertParentWithChildren;6,2011;24600
409;GetParentsWithChildren;0,6056;16448
409;UpdateParentWithChildren;5,6403;24536
409;DeleteParentWithChildren;4,5685;16448
410;InsertParentWithChildren;5,1273;24600
410;GetParentsWithChildren;1,1559;16448
410;UpdateParentWithChildren;5,6562;24536
410;DeleteParentWithChildren;3,2013;16448
411;InsertParentWithChildren;7,1361;24600
411;GetParentsWithChildren;0,5942;16448
411;UpdateParentWithChildren;5,6217;24536
411;DeleteParentWithChildren;4,6644;16448
412;InsertParentWithChildren;6,8549;24600
412;GetParentsWithChildren;0,7959;16448
412;UpdateParentWithChildren;5,7497;24536
412;DeleteParentWithChildren;4,1353;16448
413;InsertParentWithChildren;5,0527;24600
413;GetParentsWithChildren;0,8050;16448
413;UpdateParentWithChildren;7,5022;28584
413;DeleteParentWithChildren;6,4865;16448
414;InsertParentWithChildren;5,2091;24600
414;GetParentsWithChildren;0,7080;16448
414;UpdateParentWithChildren;3,9708;24536
414;DeleteParentWithChildren;5,9264;16448
415;InsertParentWithChildren;5,4488;24600
415;GetParentsWithChildren;0,5512;16448
415;UpdateParentWithChildren;4,5427;24536
415;DeleteParentWithChildren;3,9973;16448
416;InsertParentWithChildren;5,5453;24600
416;GetParentsWithChildren;0,7485;16448
416;UpdateParentWithChildren;5,8972;24536
416;DeleteParentWithChildren;4,3756;16448
417;InsertParentWithChildren;5,0458;24600
417;GetParentsWithChildren;0,7923;16448
417;UpdateParentWithChildren;6,7519;24536
417;DeleteParentWithChildren;5,9788;16448
418;InsertParentWithChildren;5,3103;24600
418;GetParentsWithChildren;0,8592;16448
418;UpdateParentWithChildren;4,8811;24536
418;DeleteParentWithChildren;3,8413;16448
419;InsertParentWithChildren;7,2740;24600
419;GetParentsWithChildren;0,7183;16448
419;UpdateParentWithChildren;7,5548;24536
419;DeleteParentWithChildren;3,9056;16448
420;InsertParentWithChildren;5,9333;24600
420;GetParentsWithChildren;1,0759;16448
420;UpdateParentWithChildren;8,4852;24536
420;DeleteParentWithChildren;5,5940;16448
421;InsertParentWithChildren;7,8714;24600
421;GetParentsWithChildren;0,8878;16448
421;UpdateParentWithChildren;6,3955;24536
421;DeleteParentWithChildren;5,8933;16448
422;InsertParentWithChildren;4,9767;24600
422;GetParentsWithChildren;0,7365;16448
422;UpdateParentWithChildren;6,5741;24536
422;DeleteParentWithChildren;2,9596;16448
423;InsertParentWithChildren;4,0657;24600
423;GetParentsWithChildren;0,7890;16448
423;UpdateParentWithChildren;6,0723;24536
423;DeleteParentWithChildren;2,2937;16448
424;InsertParentWithChildren;5,6822;24600
424;GetParentsWithChildren;0,6098;16448
424;UpdateParentWithChildren;5,9678;24536
424;DeleteParentWithChildren;4,7874;16448
425;InsertParentWithChildren;5,8528;24600
425;GetParentsWithChildren;0,6547;16448
425;UpdateParentWithChildren;5,2338;24536
425;DeleteParentWithChildren;2,8406;16448
426;InsertParentWithChildren;4,3903;24600
426;GetParentsWithChildren;0,9318;16448
426;UpdateParentWithChildren;4,6697;24536
426;DeleteParentWithChildren;3,9355;16448
427;InsertParentWithChildren;5,8804;24600
427;GetParentsWithChildren;0,8381;16448
427;UpdateParentWithChildren;5,0935;24536
427;DeleteParentWithChildren;6,6962;16448
428;InsertParentWithChildren;4,9027;24600
428;GetParentsWithChildren;0,7690;16448
428;UpdateParentWithChildren;3,8004;24536
428;DeleteParentWithChildren;6,2922;16448
429;InsertParentWithChildren;5,7088;24600
429;GetParentsWithChildren;0,6822;16448
429;UpdateParentWithChildren;5,5514;24536
429;DeleteParentWithChildren;3,9646;16448
430;InsertParentWithChildren;5,1415;24600
430;GetParentsWithChildren;1,0401;16448
430;UpdateParentWithChildren;8,4361;24536
430;DeleteParentWithChildren;4,3231;16448
431;InsertParentWithChildren;7,1703;24600
431;GetParentsWithChildren;0,6365;16448
431;UpdateParentWithChildren;5,3179;24536
431;DeleteParentWithChildren;4,9444;16448
432;InsertParentWithChildren;5,3341;24600
432;GetParentsWithChildren;0,8083;16448
432;UpdateParentWithChildren;7,1239;24536
432;DeleteParentWithChildren;3,9828;16448
433;InsertParentWithChildren;5,4341;24600
433;GetParentsWithChildren;0,8542;16448
433;UpdateParentWithChildren;20,5531;24536
433;DeleteParentWithChildren;6,3128;16448
434;InsertParentWithChildren;6,4061;24600
434;GetParentsWithChildren;0,7172;16448
434;UpdateParentWithChildren;6,4982;24536
434;DeleteParentWithChildren;2,7265;16448
435;InsertParentWithChildren;5,2236;24600
435;GetParentsWithChildren;0,8467;16448
435;UpdateParentWithChildren;6,0116;24536
435;DeleteParentWithChildren;3,4562;16448
436;InsertParentWithChildren;6,8343;24600
436;GetParentsWithChildren;0,7434;16448
436;UpdateParentWithChildren;5,6691;24536
436;DeleteParentWithChildren;5,9329;16448
437;InsertParentWithChildren;5,2528;24600
437;GetParentsWithChildren;0,6584;16448
437;UpdateParentWithChildren;7,2200;24536
437;DeleteParentWithChildren;4,0709;16448
438;InsertParentWithChildren;5,9365;24600
438;GetParentsWithChildren;0,7451;16448
438;UpdateParentWithChildren;4,5346;24536
438;DeleteParentWithChildren;2,2900;16448
439;InsertParentWithChildren;4,2890;24600
439;GetParentsWithChildren;0,6724;16448
439;UpdateParentWithChildren;4,0051;24536
439;DeleteParentWithChildren;6,1511;16448
440;InsertParentWithChildren;6,9052;24600
440;GetParentsWithChildren;0,6955;16448
440;UpdateParentWithChildren;4,4529;24536
440;DeleteParentWithChildren;2,4623;16448
441;InsertParentWithChildren;4,8213;24600
441;GetParentsWithChildren;0,6918;16448
441;UpdateParentWithChildren;6,4029;24536
441;DeleteParentWithChildren;5,8918;16448
442;InsertParentWithChildren;4,0698;24600
442;GetParentsWithChildren;0,5840;16448
442;UpdateParentWithChildren;3,6069;24536
442;DeleteParentWithChildren;4,4287;16448
443;InsertParentWithChildren;4,8947;24600
443;GetParentsWithChildren;0,6027;16448
443;UpdateParentWithChildren;7,0297;24536
443;DeleteParentWithChildren;3,6881;16448
444;InsertParentWithChildren;4,7484;24600
444;GetParentsWithChildren;0,6050;16448
444;UpdateParentWithChildren;4,5626;24536
444;DeleteParentWithChildren;3,2378;16448
445;InsertParentWithChildren;5,8714;24600
445;GetParentsWithChildren;0,6025;16448
445;UpdateParentWithChildren;5,9797;24536
445;DeleteParentWithChildren;2,4936;16448
446;InsertParentWithChildren;4,4806;24600
446;GetParentsWithChildren;0,6102;16448
446;UpdateParentWithChildren;5,0207;24536
446;DeleteParentWithChildren;5,3580;16448
447;InsertParentWithChildren;4,9081;24600
447;GetParentsWithChildren;0,5307;16448
447;UpdateParentWithChildren;4,8006;24536
447;DeleteParentWithChildren;3,9518;16448
448;InsertParentWithChildren;3,7484;24600
448;GetParentsWithChildren;0,7791;16448
448;UpdateParentWithChildren;7,6467;24536
448;DeleteParentWithChildren;5,3017;16448
449;InsertParentWithChildren;5,5189;24600
449;GetParentsWithChildren;0,5771;16448
449;UpdateParentWithChildren;4,5004;24536
449;DeleteParentWithChildren;2,4829;16448
450;InsertParentWithChildren;4,4273;24600
450;GetParentsWithChildren;0,8783;16448
450;UpdateParentWithChildren;4,6105;24536
450;DeleteParentWithChildren;2,5316;16448
451;InsertParentWithChildren;4,8881;24600
451;GetParentsWithChildren;0,6045;16448
451;UpdateParentWithChildren;4,0416;24536
451;DeleteParentWithChildren;3,8306;16448
452;InsertParentWithChildren;3,2206;24600
452;GetParentsWithChildren;0,7399;16448
452;UpdateParentWithChildren;6,6474;24536
452;DeleteParentWithChildren;2,4196;16448
453;InsertParentWithChildren;7,4501;24600
453;GetParentsWithChildren;0,6367;16448
453;UpdateParentWithChildren;4,0917;24536
453;DeleteParentWithChildren;4,5827;16448
454;InsertParentWithChildren;4,3053;24600
454;GetParentsWithChildren;0,6411;16448
454;UpdateParentWithChildren;5,2629;24536
454;DeleteParentWithChildren;3,3953;16448
455;InsertParentWithChildren;5,3262;24600
455;GetParentsWithChildren;0,6305;16448
455;UpdateParentWithChildren;4,6123;24536
455;DeleteParentWithChildren;3,7682;16448
456;InsertParentWithChildren;3,4341;24600
456;GetParentsWithChildren;0,6386;16448
456;UpdateParentWithChildren;6,1296;24536
456;DeleteParentWithChildren;2,4477;16448
457;InsertParentWithChildren;7,1659;24600
457;GetParentsWithChildren;0,6681;16448
457;UpdateParentWithChildren;4,6103;24536
457;DeleteParentWithChildren;3,0990;16448
458;InsertParentWithChildren;5,7733;24600
458;GetParentsWithChildren;0,5982;16448
458;UpdateParentWithChildren;4,4662;24536
458;DeleteParentWithChildren;3,8388;16448
459;InsertParentWithChildren;4,9830;24600
459;GetParentsWithChildren;0,6094;16448
459;UpdateParentWithChildren;5,5103;24536
459;DeleteParentWithChildren;5,9427;16448
460;InsertParentWithChildren;4,7728;24600
460;GetParentsWithChildren;0,5725;16448
460;UpdateParentWithChildren;4,7028;24536
460;DeleteParentWithChildren;3,6498;16448
461;InsertParentWithChildren;3,7047;24600
461;GetParentsWithChildren;0,7071;16448
461;UpdateParentWithChildren;5,8996;28584
461;DeleteParentWithChildren;3,0042;16448
462;InsertParentWithChildren;8,0274;24600
462;GetParentsWithChildren;1,0156;16448
462;UpdateParentWithChildren;6,8625;24536
462;DeleteParentWithChildren;5,0417;16448
463;InsertParentWithChildren;6,5706;24600
463;GetParentsWithChildren;1,0504;16448
463;UpdateParentWithChildren;5,6814;24536
463;DeleteParentWithChildren;6,3836;16448
464;InsertParentWithChildren;5,7085;24600
464;GetParentsWithChildren;1,1316;16448
464;UpdateParentWithChildren;7,9373;24536
464;DeleteParentWithChildren;3,9735;16448
465;InsertParentWithChildren;5,3631;24600
465;GetParentsWithChildren;0,7635;16448
465;UpdateParentWithChildren;5,8734;24536
465;DeleteParentWithChildren;5,8668;16448
466;InsertParentWithChildren;4,9138;24600
466;GetParentsWithChildren;0,6674;16448
466;UpdateParentWithChildren;5,8432;24536
466;DeleteParentWithChildren;4,6433;16448
467;InsertParentWithChildren;4,7349;24600
467;GetParentsWithChildren;0,5807;16448
467;UpdateParentWithChildren;5,0807;24536
467;DeleteParentWithChildren;5,7461;16448
468;InsertParentWithChildren;4,6485;24600
468;GetParentsWithChildren;0,5726;16448
468;UpdateParentWithChildren;4,7071;24536
468;DeleteParentWithChildren;4,4288;16448
469;InsertParentWithChildren;4,3810;24600
469;GetParentsWithChildren;0,5413;16448
469;UpdateParentWithChildren;5,9933;24536
469;DeleteParentWithChildren;2,4863;16448
470;InsertParentWithChildren;6,6169;24600
470;GetParentsWithChildren;0,7004;16448
470;UpdateParentWithChildren;5,4533;24536
470;DeleteParentWithChildren;3,9489;16448
471;InsertParentWithChildren;7,0534;24600
471;GetParentsWithChildren;0,8223;16448
471;UpdateParentWithChildren;5,9442;24536
471;DeleteParentWithChildren;3,2055;16448
472;InsertParentWithChildren;7,3491;24600
472;GetParentsWithChildren;0,8157;16448
472;UpdateParentWithChildren;5,4377;24536
472;DeleteParentWithChildren;5,1564;16448
473;InsertParentWithChildren;4,6721;24600
473;GetParentsWithChildren;0,6479;16448
473;UpdateParentWithChildren;6,5905;24536
473;DeleteParentWithChildren;2,6987;16448
474;InsertParentWithChildren;3,8549;24600
474;GetParentsWithChildren;0,7023;16448
474;UpdateParentWithChildren;4,2090;24536
474;DeleteParentWithChildren;3,7592;16448
475;InsertParentWithChildren;4,6471;24600
475;GetParentsWithChildren;0,6160;16448
475;UpdateParentWithChildren;5,2169;24536
475;DeleteParentWithChildren;6,7296;16448
476;InsertParentWithChildren;4,4344;24600
476;GetParentsWithChildren;0,6000;16448
476;UpdateParentWithChildren;4,8615;24536
476;DeleteParentWithChildren;3,6306;16448
477;InsertParentWithChildren;2,8765;24600
477;GetParentsWithChildren;0,5796;16448
477;UpdateParentWithChildren;6,6066;16448
477;DeleteParentWithChildren;2,5921;16448
478;InsertParentWithChildren;6,4725;24600
478;GetParentsWithChildren;0,6306;16448
478;UpdateParentWithChildren;4,8053;24536
478;DeleteParentWithChildren;2,9714;16448
479;InsertParentWithChildren;4,7083;24600
479;GetParentsWithChildren;0,8065;16448
479;UpdateParentWithChildren;6,1957;24536
479;DeleteParentWithChildren;3,4302;16448
480;InsertParentWithChildren;3,3664;24600
480;GetParentsWithChildren;0,5859;16448
480;UpdateParentWithChildren;5,3658;24536
480;DeleteParentWithChildren;4,4998;16448
481;InsertParentWithChildren;4,7083;24600
481;GetParentsWithChildren;0,5790;16448
481;UpdateParentWithChildren;6,6895;24536
481;DeleteParentWithChildren;2,3299;16448
482;InsertParentWithChildren;4,1900;24600
482;GetParentsWithChildren;1,0483;16448
482;UpdateParentWithChildren;5,8948;24536
482;DeleteParentWithChildren;2,9131;16448
483;InsertParentWithChildren;4,9259;24600
483;GetParentsWithChildren;0,7500;16448
483;UpdateParentWithChildren;5,8228;24536
483;DeleteParentWithChildren;5,1234;16448
484;InsertParentWithChildren;4,9981;24600
484;GetParentsWithChildren;0,5792;20432
484;UpdateParentWithChildren;3,4998;28584
484;DeleteParentWithChildren;5,3107;16448
485;InsertParentWithChildren;4,8610;24600
485;GetParentsWithChildren;0,5053;16448
485;UpdateParentWithChildren;5,3841;24536
485;DeleteParentWithChildren;5,4096;16448
486;InsertParentWithChildren;5,1790;24600
486;GetParentsWithChildren;0,4641;16448
486;UpdateParentWithChildren;6,5624;24536
486;DeleteParentWithChildren;6,4406;16448
487;InsertParentWithChildren;6,1435;24600
