Run;MethodName;Duration(ms);MemoryUsed(bytes)
486;UpdateParentWithChildren;4,7380;53176
486;DeleteParentWithChildren;8,2646;57472
487;InsertParentWithChildren;9,4542;49304
487;GetParentsWithChildren;1,3742;24608
487;UpdateParentWithChildren;7,0009;53176
487;DeleteParentWithChildren;7,4566;57472
488;InsertParentWithChildren;5,4577;49304
488;GetParentsWithChildren;1,0866;24608
488;UpdateParentWithChildren;6,6573;53176
488;DeleteParentWithChildren;6,1597;57472
489;InsertParentWithChildren;6,6623;49304
489;GetParentsWithChildren;0,7775;24608
489;UpdateParentWithChildren;3,9287;53176
489;DeleteParentWithChildren;3,3289;57472
490;InsertParentWithChildren;6,6382;49304
490;GetParentsWithChildren;0,8813;24608
490;UpdateParentWithChildren;7,7617;53176
490;DeleteParentWithChildren;6,7728;57472
491;InsertParentWithChildren;4,8926;49304
491;GetParentsWithChildren;0,8863;24608
491;UpdateParentWithChildren;6,7805;53176
491;DeleteParentWithChildren;4,2164;57472
492;InsertParentWithChildren;5,3649;49304
492;GetParentsWithChildren;1,0652;24608
492;UpdateParentWithChildren;4,6273;53176
492;DeleteParentWithChildren;5,5532;57472
493;InsertParentWithChildren;5,8603;49304
493;GetParentsWithChildren;1,3049;24608
493;UpdateParentWithChildren;4,3976;53176
493;DeleteParentWithChildren;6,6997;57472
494;InsertParentWithChildren;6,2049;49304
494;GetParentsWithChildren;0,8770;24608
494;UpdateParentWithChildren;6,0125;53176
494;DeleteParentWithChildren;5,9802;57472
495;InsertParentWithChildren;6,4297;49304
495;GetParentsWithChildren;1,0758;24608
495;UpdateParentWithChildren;5,7533;53176
495;DeleteParentWithChildren;4,8384;57472
496;InsertParentWithChildren;5,3291;49304
496;GetParentsWithChildren;0,9101;24608
496;UpdateParentWithChildren;13,2080;53176
496;DeleteParentWithChildren;4,6128;57472
497;InsertParentWithChildren;5,1564;49304
497;GetParentsWithChildren;0,8048;24608
497;UpdateParentWithChildren;4,1717;53176
497;DeleteParentWithChildren;7,0155;57472
498;InsertParentWithChildren;6,6351;49304
498;GetParentsWithChildren;1,1424;24608
498;UpdateParentWithChildren;5,4059;53176
498;DeleteParentWithChildren;6,3438;57472
499;InsertParentWithChildren;7,7160;49304
499;GetParentsWithChildren;1,0863;24608
499;UpdateParentWithChildren;5,8795;53176
499;DeleteParentWithChildren;5,2199;57472
500;InsertParentWithChildren;4,5321;49304
500;GetParentsWithChildren;0,8120;24608
500;UpdateParentWithChildren;5,8106;53176
500;DeleteParentWithChildren;3,3300;57472
501;InsertParentWithChildren;4,9156;49304
501;GetParentsWithChildren;10,0428;24608
501;UpdateParentWithChildren;6,4762;49136
501;DeleteParentWithChildren;7,0697;57472
502;InsertParentWithChildren;4,6558;49304
502;GetParentsWithChildren;0,8618;24608
502;UpdateParentWithChildren;3,7959;49136
502;DeleteParentWithChildren;4,7220;57472
503;InsertParentWithChildren;3,3461;49304
503;GetParentsWithChildren;0,7279;24608
503;UpdateParentWithChildren;4,5609;49136
503;DeleteParentWithChildren;3,8673;57472
504;InsertParentWithChildren;2,8365;49304
504;GetParentsWithChildren;0,7272;24608
504;UpdateParentWithChildren;4,2693;53176
504;DeleteParentWithChildren;4,5790;57472
505;InsertParentWithChildren;4,6659;49304
505;GetParentsWithChildren;0,8763;24608
505;UpdateParentWithChildren;4,5274;53176
505;DeleteParentWithChildren;5,6303;57472
506;InsertParentWithChildren;3,7938;49304
506;GetParentsWithChildren;0,8792;24608
506;UpdateParentWithChildren;3,9236;53176
506;DeleteParentWithChildren;3,0017;57472
507;InsertParentWithChildren;4,9545;49304
507;GetParentsWithChildren;0,8719;24608
507;UpdateParentWithChildren;5,3369;53176
507;DeleteParentWithChildren;5,5658;57472
508;InsertParentWithChildren;4,0990;49304
508;GetParentsWithChildren;0,8546;24608
508;UpdateParentWithChildren;4,2320;53176
508;DeleteParentWithChildren;3,6239;57472
509;InsertParentWithChildren;4,1433;49304
509;GetParentsWithChildren;0,7702;20352
509;UpdateParentWithChildren;4,6837;53176
509;DeleteParentWithChildren;3,1749;57472
510;InsertParentWithChildren;3,7825;49304
510;GetParentsWithChildren;0,8978;24608
510;UpdateParentWithChildren;4,4483;53176
510;DeleteParentWithChildren;5,1457;57472
511;InsertParentWithChildren;4,2467;49304
511;GetParentsWithChildren;0,7378;24608
511;UpdateParentWithChildren;6,4523;53176
511;DeleteParentWithChildren;4,2813;57472
512;InsertParentWithChildren;3,9825;49304
512;GetParentsWithChildren;0,9087;24608
512;UpdateParentWithChildren;4,6195;53176
512;DeleteParentWithChildren;3,3589;57472
513;InsertParentWithChildren;5,5557;49304
513;GetParentsWithChildren;0,7583;24608
513;UpdateParentWithChildren;3,9012;53176
513;DeleteParentWithChildren;4,8731;57472
514;InsertParentWithChildren;4,0627;49304
514;GetParentsWithChildren;0,7642;24608
514;UpdateParentWithChildren;3,9030;53176
514;DeleteParentWithChildren;4,1593;57472
515;InsertParentWithChildren;5,1148;49304
515;GetParentsWithChildren;0,9140;24608
515;UpdateParentWithChildren;4,3850;53176
515;DeleteParentWithChildren;5,8969;57472
516;InsertParentWithChildren;4,3110;49304
516;GetParentsWithChildren;0,7800;24608
516;UpdateParentWithChildren;3,9502;53176
516;DeleteParentWithChildren;3,5069;57472
517;InsertParentWithChildren;4,9686;49304
517;GetParentsWithChildren;0,9919;24608
517;UpdateParentWithChildren;5,0368;53176
517;DeleteParentWithChildren;7,3613;57472
518;InsertParentWithChildren;7,7125;49304
518;GetParentsWithChildren;1,2060;24608
518;UpdateParentWithChildren;5,8635;53176
518;DeleteParentWithChildren;5,4337;57472
519;InsertParentWithChildren;8,0265;49304
519;GetParentsWithChildren;1,4161;24608
519;UpdateParentWithChildren;5,5413;49136
519;DeleteParentWithChildren;4,3793;57472
520;InsertParentWithChildren;5,0808;49304
520;GetParentsWithChildren;1,1736;24608
520;UpdateParentWithChildren;5,0546;53176
520;DeleteParentWithChildren;3,6107;57472
521;InsertParentWithChildren;6,0383;49304
521;GetParentsWithChildren;0,9895;24608
521;UpdateParentWithChildren;4,8563;53176
521;DeleteParentWithChildren;5,4708;57472
522;InsertParentWithChildren;3,9388;49304
522;GetParentsWithChildren;0,7275;24608
522;UpdateParentWithChildren;3,8847;53176
522;DeleteParentWithChildren;3,1056;57472
523;InsertParentWithChildren;4,1601;49304
523;GetParentsWithChildren;0,8162;24608
523;UpdateParentWithChildren;5,9174;53176
523;DeleteParentWithChildren;4,5666;57472
524;InsertParentWithChildren;4,2846;49304
524;GetParentsWithChildren;0,9657;24608
524;UpdateParentWithChildren;4,6185;53176
524;DeleteParentWithChildren;5,7723;57472
525;InsertParentWithChildren;6,6501;49304
525;GetParentsWithChildren;0,9010;24608
525;UpdateParentWithChildren;5,4749;53176
525;DeleteParentWithChildren;5,9733;57472
526;InsertParentWithChildren;6,9051;49304
526;GetParentsWithChildren;0,8286;24608
526;UpdateParentWithChildren;5,3074;53176
526;DeleteParentWithChildren;5,8375;57472
527;InsertParentWithChildren;4,9665;49304
527;GetParentsWithChildren;0,8346;24608
527;UpdateParentWithChildren;4,3756;53176
527;DeleteParentWithChildren;5,8279;57472
528;InsertParentWithChildren;5,2288;49304
528;GetParentsWithChildren;0,7605;24608
528;UpdateParentWithChildren;4,2479;53176
528;DeleteParentWithChildren;3,0300;57472
529;InsertParentWithChildren;3,8010;49304
529;GetParentsWithChildren;0,6993;24608
529;UpdateParentWithChildren;4,5666;53176
529;DeleteParentWithChildren;4,7031;57472
530;InsertParentWithChildren;4,2800;49304
530;GetParentsWithChildren;0,7970;24608
530;UpdateParentWithChildren;3,3206;53176
530;DeleteParentWithChildren;4,2773;57472
531;InsertParentWithChildren;4,9173;49304
531;GetParentsWithChildren;0,8355;24608
531;UpdateParentWithChildren;3,9158;53176
531;DeleteParentWithChildren;7,1177;57472
532;InsertParentWithChildren;6,2708;49304
532;GetParentsWithChildren;1,1367;24608
532;UpdateParentWithChildren;5,5950;53176
532;DeleteParentWithChildren;6,0432;57472
533;InsertParentWithChildren;6,3891;49304
533;GetParentsWithChildren;0,7016;24608
533;UpdateParentWithChildren;4,4552;53176
533;DeleteParentWithChildren;6,3228;57472
534;InsertParentWithChildren;4,0948;49304
534;GetParentsWithChildren;0,7013;24608
534;UpdateParentWithChildren;3,8374;53176
534;DeleteParentWithChildren;6,2896;57472
535;InsertParentWithChildren;6,8546;49304
535;GetParentsWithChildren;0,7586;24608
535;UpdateParentWithChildren;5,1822;53176
535;DeleteParentWithChildren;8,6865;57472
536;InsertParentWithChildren;6,1792;49304
536;GetParentsWithChildren;0,8360;24608
536;UpdateParentWithChildren;5,0648;53176
536;DeleteParentWithChildren;4,6214;57472
537;InsertParentWithChildren;3,3794;49304
537;GetParentsWithChildren;0,6743;24608
537;UpdateParentWithChildren;4,1655;53176
537;DeleteParentWithChildren;4,0296;57472
538;InsertParentWithChildren;4,1060;49304
538;GetParentsWithChildren;0,6589;24608
538;UpdateParentWithChildren;4,4624;53176
538;DeleteParentWithChildren;4,1111;57472
539;InsertParentWithChildren;2,9786;49304
539;GetParentsWithChildren;0,6874;24608
539;UpdateParentWithChildren;3,7921;49136
539;DeleteParentWithChildren;6,1591;57472
540;InsertParentWithChildren;5,9734;49304
540;GetParentsWithChildren;0,6633;24608
540;UpdateParentWithChildren;4,8681;49136
540;DeleteParentWithChildren;3,0357;57472
541;InsertParentWithChildren;6,8262;49304
541;GetParentsWithChildren;0,6926;24608
541;UpdateParentWithChildren;4,0425;49136
541;DeleteParentWithChildren;3,9373;57472
542;InsertParentWithChildren;3,2702;49304
542;GetParentsWithChildren;0,5467;24608
542;UpdateParentWithChildren;4,3291;53176
542;DeleteParentWithChildren;4,6821;57472
543;InsertParentWithChildren;3,6351;49304
543;GetParentsWithChildren;0,6130;24608
543;UpdateParentWithChildren;4,4812;53176
543;DeleteParentWithChildren;3,7272;57472
544;InsertParentWithChildren;4,1997;49304
544;GetParentsWithChildren;0,6292;24608
544;UpdateParentWithChildren;4,3909;53176
544;DeleteParentWithChildren;4,3766;57472
545;InsertParentWithChildren;5,0683;49304
545;GetParentsWithChildren;0,5495;24608
545;UpdateParentWithChildren;6,1783;53176
545;DeleteParentWithChildren;3,7365;57472
546;InsertParentWithChildren;5,7492;49304
546;GetParentsWithChildren;0,6897;24608
546;UpdateParentWithChildren;4,8542;53176
546;DeleteParentWithChildren;5,5920;57472
547;InsertParentWithChildren;6,8017;49304
547;GetParentsWithChildren;0,8637;24608
547;UpdateParentWithChildren;4,1374;53176
547;DeleteParentWithChildren;4,9331;57472
548;InsertParentWithChildren;6,0763;49304
548;GetParentsWithChildren;1,1857;24608
548;UpdateParentWithChildren;4,6941;53176
548;DeleteParentWithChildren;4,7022;57472
549;InsertParentWithChildren;4,6447;49304
549;GetParentsWithChildren;0,6709;24608
549;UpdateParentWithChildren;5,5854;53176
549;DeleteParentWithChildren;4,0078;57472
550;InsertParentWithChildren;5,9954;49304
550;GetParentsWithChildren;0,8392;24608
550;UpdateParentWithChildren;3,7755;53176
550;DeleteParentWithChildren;5,8167;57472
551;InsertParentWithChildren;6,4172;49304
551;GetParentsWithChildren;0,6592;24608
551;UpdateParentWithChildren;4,0571;53176
551;DeleteParentWithChildren;5,0765;57472
552;InsertParentWithChildren;4,3091;49304
552;GetParentsWithChildren;0,6815;24608
552;UpdateParentWithChildren;4,6042;53176
552;DeleteParentWithChildren;4,6605;57472
553;InsertParentWithChildren;5,1708;49304
553;GetParentsWithChildren;0,6706;24608
553;UpdateParentWithChildren;4,5600;53176
553;DeleteParentWithChildren;6,2853;57472
554;InsertParentWithChildren;3,9379;49304
554;GetParentsWithChildren;0,6875;24608
554;UpdateParentWithChildren;4,2480;53176
554;DeleteParentWithChildren;2,9976;57472
555;InsertParentWithChildren;4,2179;49304
555;GetParentsWithChildren;0,7074;24608
555;UpdateParentWithChildren;6,2097;53176
555;DeleteParentWithChildren;6,4303;57472
556;InsertParentWithChildren;4,8662;49304
556;GetParentsWithChildren;0,6554;24608
556;UpdateParentWithChildren;3,7642;53176
556;DeleteParentWithChildren;6,5135;57472
557;InsertParentWithChildren;3,9726;49304
557;GetParentsWithChildren;1,2158;20352
557;UpdateParentWithChildren;4,2136;53176
557;DeleteParentWithChildren;5,3438;57472
558;InsertParentWithChildren;3,6546;49304
558;GetParentsWithChildren;0,5613;24608
558;UpdateParentWithChildren;4,1567;49136
558;DeleteParentWithChildren;4,7396;57472
559;InsertParentWithChildren;5,1041;49304
559;GetParentsWithChildren;0,6081;24608
559;UpdateParentWithChildren;6,2584;53176
559;DeleteParentWithChildren;3,3169;57472
560;InsertParentWithChildren;5,5212;49304
560;GetParentsWithChildren;0,6993;24608
560;UpdateParentWithChildren;4,6077;53176
560;DeleteParentWithChildren;6,8004;57472
561;InsertParentWithChildren;3,4221;49304
561;GetParentsWithChildren;0,7124;24608
561;UpdateParentWithChildren;4,3430;53176
561;DeleteParentWithChildren;4,1718;57472
562;InsertParentWithChildren;5,6614;49304
562;GetParentsWithChildren;0,7049;24608
562;UpdateParentWithChildren;5,2306;53176
562;DeleteParentWithChildren;3,7905;57472
563;InsertParentWithChildren;6,4965;49304
563;GetParentsWithChildren;0,6108;24608
563;UpdateParentWithChildren;4,2191;53176
563;DeleteParentWithChildren;5,8987;57472
564;InsertParentWithChildren;6,6975;49304
564;GetParentsWithChildren;0,7599;24608
564;UpdateParentWithChildren;4,2800;53176
564;DeleteParentWithChildren;5,7091;57472
565;InsertParentWithChildren;5,8233;49304
565;GetParentsWithChildren;1,2126;24608
565;UpdateParentWithChildren;4,9223;53176
565;DeleteParentWithChildren;4,6558;57472
566;InsertParentWithChildren;3,6167;49304
566;GetParentsWithChildren;0,8065;24608
566;UpdateParentWithChildren;4,4100;53176
566;DeleteParentWithChildren;6,3075;57472
567;InsertParentWithChildren;5,5281;49304
567;GetParentsWithChildren;0,7723;24608
567;UpdateParentWithChildren;4,3144;53176
567;DeleteParentWithChildren;3,8923;57472
568;InsertParentWithChildren;5,6538;49304
568;GetParentsWithChildren;0,7332;24608
568;UpdateParentWithChildren;4,5662;53176
568;DeleteParentWithChildren;5,9983;57472
569;InsertParentWithChildren;6,9566;49304
569;GetParentsWithChildren;0,6431;24608
569;UpdateParentWithChildren;6,0414;53176
569;DeleteParentWithChildren;5,8039;57472
570;InsertParentWithChildren;5,2279;49304
570;GetParentsWithChildren;0,6237;24608
570;UpdateParentWithChildren;4,4030;53176
570;DeleteParentWithChildren;5,8645;57472
571;InsertParentWithChildren;6,2458;49304
571;GetParentsWithChildren;0,8224;24608
571;UpdateParentWithChildren;4,1683;53176
571;DeleteParentWithChildren;5,8864;57472
572;InsertParentWithChildren;5,0801;49304
572;GetParentsWithChildren;0,6651;24608
572;UpdateParentWithChildren;4,9488;53176
572;DeleteParentWithChildren;7,0237;57472
573;InsertParentWithChildren;3,9833;49304
573;GetParentsWithChildren;0,8680;24608
573;UpdateParentWithChildren;4,3097;53176
573;DeleteParentWithChildren;6,1600;57472
574;InsertParentWithChildren;3,4071;49304
574;GetParentsWithChildren;0,6848;24608
574;UpdateParentWithChildren;4,3464;53176
574;DeleteParentWithChildren;4,3712;57472
575;InsertParentWithChildren;2,8019;49304
575;GetParentsWithChildren;0,6312;24608
575;UpdateParentWithChildren;4,1225;53176
575;DeleteParentWithChildren;5,6000;57472
576;InsertParentWithChildren;6,7991;49304
576;GetParentsWithChildren;0,6532;24608
576;UpdateParentWithChildren;4,1713;53176
576;DeleteParentWithChildren;4,9389;57472
577;InsertParentWithChildren;7,2630;49304
577;GetParentsWithChildren;0,7496;24608
577;UpdateParentWithChildren;4,8254;53176
577;DeleteParentWithChildren;4,2304;57472
578;InsertParentWithChildren;4,4563;49304
578;GetParentsWithChildren;0,9054;24608
578;UpdateParentWithChildren;3,7174;49136
578;DeleteParentWithChildren;3,7122;57472
579;InsertParentWithChildren;5,9879;49304
579;GetParentsWithChildren;0,6518;24608
579;UpdateParentWithChildren;4,2466;49136
579;DeleteParentWithChildren;6,9951;57472
580;InsertParentWithChildren;6,5045;49304
580;GetParentsWithChildren;0,7727;24608
580;UpdateParentWithChildren;4,3536;49136
580;DeleteParentWithChildren;5,1704;57472
581;InsertParentWithChildren;4,2040;49304
581;GetParentsWithChildren;0,6199;24608
581;UpdateParentWithChildren;4,0231;49136
581;DeleteParentWithChildren;5,2385;57472
582;InsertParentWithChildren;4,5438;49304
582;GetParentsWithChildren;0,6991;24608
582;UpdateParentWithChildren;5,2750;53176
582;DeleteParentWithChildren;5,7974;57472
583;InsertParentWithChildren;4,9833;49304
583;GetParentsWithChildren;0,6938;24608
583;UpdateParentWithChildren;3,8570;53176
583;DeleteParentWithChildren;3,1454;57472
584;InsertParentWithChildren;4,0993;49304
584;GetParentsWithChildren;0,6828;24608
584;UpdateParentWithChildren;4,1953;53176
584;DeleteParentWithChildren;5,1074;57472
585;InsertParentWithChildren;4,1233;49304
585;GetParentsWithChildren;0,5554;24608
585;UpdateParentWithChildren;4,4414;53176
585;DeleteParentWithChildren;4,3220;57472
586;InsertParentWithChildren;5,2214;49304
586;GetParentsWithChildren;0,6944;24608
586;UpdateParentWithChildren;3,9616;53176
586;DeleteParentWithChildren;5,9672;57472
587;InsertParentWithChildren;5,5621;49304
587;GetParentsWithChildren;0,7895;24608
587;UpdateParentWithChildren;5,0195;53176
587;DeleteParentWithChildren;6,0245;57472
588;InsertParentWithChildren;3,8640;49304
588;GetParentsWithChildren;0,6281;24608
588;UpdateParentWithChildren;4,5832;53176
588;DeleteParentWithChildren;4,4286;57472
589;InsertParentWithChildren;5,5834;49304
589;GetParentsWithChildren;0,6022;24608
589;UpdateParentWithChildren;6,0340;53176
589;DeleteParentWithChildren;3,8221;57472
590;InsertParentWithChildren;5,6278;49304
590;GetParentsWithChildren;0,6563;24608
590;UpdateParentWithChildren;4,9723;53176
590;DeleteParentWithChildren;6,3419;57472
591;InsertParentWithChildren;6,9490;49304
591;GetParentsWithChildren;0,6710;24608
591;UpdateParentWithChildren;4,5518;53176
591;DeleteParentWithChildren;4,9990;57472
592;InsertParentWithChildren;4,1790;49304
592;GetParentsWithChildren;0,7075;24608
592;UpdateParentWithChildren;4,8442;53176
592;DeleteParentWithChildren;4,6431;57472
593;InsertParentWithChildren;5,7541;49304
593;GetParentsWithChildren;0,6269;24608
593;UpdateParentWithChildren;4,2514;53176
593;DeleteParentWithChildren;3,0857;57472
594;InsertParentWithChildren;6,5812;49304
594;GetParentsWithChildren;0,8723;24608
594;UpdateParentWithChildren;4,3462;53176
594;DeleteParentWithChildren;6,2253;57472
595;InsertParentWithChildren;5,0959;49304
595;GetParentsWithChildren;0,8238;24608
595;UpdateParentWithChildren;5,0596;53176
595;DeleteParentWithChildren;3,7562;57472
596;InsertParentWithChildren;5,7633;49304
596;GetParentsWithChildren;0,7753;24608
596;UpdateParentWithChildren;4,8716;53176
596;DeleteParentWithChildren;6,6424;57472
597;InsertParentWithChildren;4,5292;49304
597;GetParentsWithChildren;0,8204;24608
597;UpdateParentWithChildren;5,5262;53176
597;DeleteParentWithChildren;4,5582;57472
598;InsertParentWithChildren;4,3598;49304
598;GetParentsWithChildren;0,7696;24608
598;UpdateParentWithChildren;4,8023;49136
598;DeleteParentWithChildren;4,0784;57472
599;InsertParentWithChildren;5,7259;49304
599;GetParentsWithChildren;0,7016;24608
599;UpdateParentWithChildren;4,4840;49136
599;DeleteParentWithChildren;4,2151;57472
600;InsertParentWithChildren;6,2122;49304
600;GetParentsWithChildren;0,6778;24608
600;UpdateParentWithChildren;3,7951;49136
600;DeleteParentWithChildren;5,9845;57472
601;InsertParentWithChildren;7,1792;49304
601;GetParentsWithChildren;0,7626;24608
601;UpdateParentWithChildren;5,2537;49136
601;DeleteParentWithChildren;6,1259;57472
602;InsertParentWithChildren;5,6749;49304
602;GetParentsWithChildren;0,7448;24608
602;UpdateParentWithChildren;6,3454;49136
602;DeleteParentWithChildren;5,7633;57472
603;InsertParentWithChildren;6,1818;49304
603;GetParentsWithChildren;0,7930;24608
603;UpdateParentWithChildren;5,2591;53176
603;DeleteParentWithChildren;3,3840;57472
604;InsertParentWithChildren;4,7080;49304
604;GetParentsWithChildren;0,8483;24608
604;UpdateParentWithChildren;4,7307;53176
604;DeleteParentWithChildren;4,5154;57472
605;InsertParentWithChildren;4,2402;49304
605;GetParentsWithChildren;1,0125;20352
605;UpdateParentWithChildren;5,1731;53176
605;DeleteParentWithChildren;5,2993;57472
606;InsertParentWithChildren;5,2509;49304
606;GetParentsWithChildren;0,7183;24608
606;UpdateParentWithChildren;4,7318;53176
606;DeleteParentWithChildren;151,4988;57472
607;InsertParentWithChildren;4,7021;49304
607;GetParentsWithChildren;0,8446;24608
607;UpdateParentWithChildren;4,1205;53176
607;DeleteParentWithChildren;3,9541;57472
608;InsertParentWithChildren;3,5933;49304
608;GetParentsWithChildren;0,6303;24608
608;UpdateParentWithChildren;4,6428;53176
608;DeleteParentWithChildren;3,8176;57472
609;InsertParentWithChildren;4,1601;49304
609;GetParentsWithChildren;0,5987;24608
609;UpdateParentWithChildren;4,6426;53176
609;DeleteParentWithChildren;3,9241;57472
610;InsertParentWithChildren;5,3402;49304
610;GetParentsWithChildren;0,7489;24608
610;UpdateParentWithChildren;6,0558;53176
610;DeleteParentWithChildren;3,7400;57472
611;InsertParentWithChildren;5,5705;49304
611;GetParentsWithChildren;0,7123;24608
611;UpdateParentWithChildren;4,8754;53176
611;DeleteParentWithChildren;6,3643;57472
612;InsertParentWithChildren;6,6983;49304
612;GetParentsWithChildren;0,6656;24608
612;UpdateParentWithChildren;4,9555;53176
612;DeleteParentWithChildren;5,8643;57472
613;InsertParentWithChildren;5,1172;49304
613;GetParentsWithChildren;0,7013;24608
613;UpdateParentWithChildren;4,5280;53176
613;DeleteParentWithChildren;6,3166;57472
614;InsertParentWithChildren;4,1180;49304
614;GetParentsWithChildren;0,6444;24608
614;UpdateParentWithChildren;4,1164;53176
614;DeleteParentWithChildren;2,7098;57472
615;InsertParentWithChildren;5,9098;49304
615;GetParentsWithChildren;0,7058;24608
615;UpdateParentWithChildren;4,0972;53176
615;DeleteParentWithChildren;5,8649;57472
616;InsertParentWithChildren;5,4628;49304
616;GetParentsWithChildren;0,9973;24608
616;UpdateParentWithChildren;6,8758;53176
616;DeleteParentWithChildren;5,9161;49344
617;InsertParentWithChildren;7,1014;49304
617;GetParentsWithChildren;0,9193;24608
617;UpdateParentWithChildren;4,5872;49136
617;DeleteParentWithChildren;7,3875;57472
618;InsertParentWithChildren;6,9944;49304
618;GetParentsWithChildren;0,9777;24608
618;UpdateParentWithChildren;4,0883;49136
618;DeleteParentWithChildren;6,6313;57472
619;InsertParentWithChildren;7,0760;49304
619;GetParentsWithChildren;0,9956;24608
619;UpdateParentWithChildren;5,8071;49136
619;DeleteParentWithChildren;4,2638;57472
620;InsertParentWithChildren;3,6892;49304
620;GetParentsWithChildren;0,8064;24608
620;UpdateParentWithChildren;4,6627;49136
620;DeleteParentWithChildren;4,1443;57472
621;InsertParentWithChildren;3,8802;49304
621;GetParentsWithChildren;0,8465;24608
621;UpdateParentWithChildren;5,8274;53176
621;DeleteParentWithChildren;4,9470;57472
622;InsertParentWithChildren;5,5857;49304
622;GetParentsWithChildren;0,6319;24608
622;UpdateParentWithChildren;3,8830;53176
622;DeleteParentWithChildren;5,8151;57472
623;InsertParentWithChildren;6,2522;49304
623;GetParentsWithChildren;0,8640;24608
623;UpdateParentWithChildren;3,9742;53176
623;DeleteParentWithChildren;4,4861;57472
624;InsertParentWithChildren;5,8242;49304
624;GetParentsWithChildren;0,6627;24608
624;UpdateParentWithChildren;3,9625;53176
624;DeleteParentWithChildren;5,8462;57472
625;InsertParentWithChildren;3,4836;49304
625;GetParentsWithChildren;0,9875;24672
625;UpdateParentWithChildren;4,4235;53176
625;DeleteParentWithChildren;4,5795;57472
626;InsertParentWithChildren;5,1433;49304
626;GetParentsWithChildren;10,0901;24608
626;UpdateParentWithChildren;7,6175;53176
626;DeleteParentWithChildren;6,8416;57472
627;InsertParentWithChildren;5,6640;49304
627;GetParentsWithChildren;0,6578;24608
627;UpdateParentWithChildren;4,4686;53176
627;DeleteParentWithChildren;2,7501;57472
628;InsertParentWithChildren;4,0743;49304
628;GetParentsWithChildren;0,6899;24608
628;UpdateParentWithChildren;4,3708;53176
628;DeleteParentWithChildren;4,2563;57472
629;InsertParentWithChildren;4,3261;49304
629;GetParentsWithChildren;1,4873;24608
629;UpdateParentWithChildren;4,4938;53176
629;DeleteParentWithChildren;6,1608;57472
630;InsertParentWithChildren;4,6626;49304
630;GetParentsWithChildren;0,6776;24608
630;UpdateParentWithChildren;3,6441;53176
630;DeleteParentWithChildren;2,6558;57472
631;InsertParentWithChildren;4,3797;49304
631;GetParentsWithChildren;0,6483;24608
631;UpdateParentWithChildren;4,3130;53176
631;DeleteParentWithChildren;5,0171;57472
632;InsertParentWithChildren;3,9936;49304
632;GetParentsWithChildren;0,7612;24608
632;UpdateParentWithChildren;3,6045;53176
632;DeleteParentWithChildren;4,8925;57472
633;InsertParentWithChildren;4,5225;49304
633;GetParentsWithChildren;0,6736;24608
633;UpdateParentWithChildren;4,2391;53176
633;DeleteParentWithChildren;6,1462;57472
634;InsertParentWithChildren;4,2433;49304
634;GetParentsWithChildren;0,6113;24608
634;UpdateParentWithChildren;3,8671;53176
634;DeleteParentWithChildren;2,8406;57472
635;InsertParentWithChildren;4,2644;49304
635;GetParentsWithChildren;0,7099;24608
635;UpdateParentWithChildren;5,4741;53176
635;DeleteParentWithChildren;4,5038;57472
636;InsertParentWithChildren;3,8230;49304
636;GetParentsWithChildren;0,5850;24608
636;UpdateParentWithChildren;4,5144;53176
636;DeleteParentWithChildren;4,3668;57568
637;InsertParentWithChildren;4,2803;49304
637;GetParentsWithChildren;0,6693;24608
637;UpdateParentWithChildren;5,7137;49136
637;DeleteParentWithChildren;47,2319;57472
638;InsertParentWithChildren;35,1940;49304
638;GetParentsWithChildren;1,0663;24608
638;UpdateParentWithChildren;28,9329;49136
638;DeleteParentWithChildren;14,9926;57472
639;InsertParentWithChildren;3,7112;49304
639;GetParentsWithChildren;0,6384;24608
639;UpdateParentWithChildren;3,9747;49136
639;DeleteParentWithChildren;2,9838;57472
640;InsertParentWithChildren;4,0753;49304
640;GetParentsWithChildren;0,6665;24608
640;UpdateParentWithChildren;5,7483;53176
640;DeleteParentWithChildren;5,0085;57472
641;InsertParentWithChildren;4,5675;49304
641;GetParentsWithChildren;0,6086;24608
641;UpdateParentWithChildren;3,7792;53176
641;DeleteParentWithChildren;4,9897;57472
642;InsertParentWithChildren;4,8071;49304
642;GetParentsWithChildren;0,6526;24608
642;UpdateParentWithChildren;4,1052;53176
642;DeleteParentWithChildren;4,8346;57472
643;InsertParentWithChildren;5,6462;49304
643;GetParentsWithChildren;0,9880;24608
643;UpdateParentWithChildren;4,5345;53176
643;DeleteParentWithChildren;2,9354;57472
644;InsertParentWithChildren;3,9872;49304
644;GetParentsWithChildren;0,6330;24608
644;UpdateParentWithChildren;3,9230;53176
644;DeleteParentWithChildren;2,8780;57472
645;InsertParentWithChildren;6,9693;49304
645;GetParentsWithChildren;0,8273;24608
645;UpdateParentWithChildren;4,0342;53176
645;DeleteParentWithChildren;5,4478;57472
646;InsertParentWithChildren;4,2400;49304
646;GetParentsWithChildren;0,9260;24608
646;UpdateParentWithChildren;4,4153;53176
646;DeleteParentWithChildren;6,3201;57472
647;InsertParentWithChildren;4,7388;49304
647;GetParentsWithChildren;0,6367;24608
647;UpdateParentWithChildren;4,2615;53176
647;DeleteParentWithChildren;4,2550;57472
648;InsertParentWithChildren;4,1355;49304
648;GetParentsWithChildren;0,7322;24608
648;UpdateParentWithChildren;4,6401;53176
